sentence,pos_seq,genre,preds,true
"New departments and quangos would , according to the review , be designed to act as irritants and antagonists within the Civil Service system .","['ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'NOUN', 'PUNCT']",news,00000011000010101011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000010101001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"But the policy review nowhere considers the overall effect of the individual changes proposed , or how they might be co-ordinated .","['CCONJ', 'DET', 'NOUN', 'NOUN', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'VERB', 'VERB', 'VERB', 'PUNCT']",news,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Nor does it contemplate the knock-on consequences for Labour ministers of attempting to implement their programme while rebuilding the governmental machine .,"['CCONJ', 'VERB', 'PRON', 'VERB', 'DET', 'PART', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",news,00010010000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The Ã¢ÂÂ medium term industrial strategy which would form the centrepiece of Labour 's economic policy would , according to the Productive and Competitive Economy review group , be Ã¢ÂÂ administered by a transformed Department of Trade and Industry .","['DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PART', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'ADP', 'DET', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'VERB', 'ADP', 'DET', 'VERB', 'PROPN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']",news,"0010000000100000000100000010001000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000100000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"The review adds : Ã¢ÂÂ What we now seek is a DTI which will have an equal , if not superior status , to that of the Treasury .","['DET', 'NOUN', 'VERB', 'PUNCT', 'NOUN', 'NOUN', 'PRON', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'DET', 'ADJ', 'PUNCT', 'ADP', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'ADP', 'DET', 'PROPN', 'PUNCT']",news,"0010000000000010000001011000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0010000010000010000001001000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Labour policy has long sought to challenge the Treasury 's dominance in government .,"['ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'DET', 'PROPN', 'PART', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,00011010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"But its last effort Ã¢ÂÂ the Department of Economic Affairs , set up by Harold Wilson and headed by George Brown Ã¢ÂÂ ended in futile departmental and ministerial infighting .","['CCONJ', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'PART', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'ADJ', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",news,00000000000110000100001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000110000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"There would in addition be a minister for Science and Technology at the newly supreme DTI , with responsibility for determing investment in research .","['ADV', 'VERB', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'DET', 'ADV', 'ADJ', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,00000000000100000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100100100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
There is no mention in the education policy of how that might affect the Department of Education and Science .,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADV', 'ADJ', 'VERB', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']",news,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"But while the DTI would override the Treasury , a new Ã¢ÂÂ powerful Department of Consumer Affairs would antagonise the DTI .","['CCONJ', 'ADP', 'DET', 'PROPN', 'VERB', 'VERB', 'DET', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'VERB', 'DET', 'PROPN', 'PUNCT']",news,00000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It would be headed by Ã¢ÂÂ a minister of Cabinet rank and act as Ã¢ÂÂ the consumers voice with other government departments ' .,"['PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PART', 'PUNCT']",news,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000001010000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Its remit for inter-departmental intrusion would be wide , with Ã¢ÂÂ a watching brief over government action and the ability to initiate consumer legislation .","['ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PART', 'VERB', 'NOUN', 'NOUN', 'PUNCT']",news,01000001010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001001010011100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"It would be able to Ã¢ÂÂ require each government department to review its policies , practices , and existing and proposed legislation .","['PRON', 'VERB', 'VERB', 'ADJ', 'PART', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PUNCT']",news,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"While new departments are born and others extended , one of the oldest Ã¢ÂÂ the Home Office Ã¢ÂÂ would become a shadow of its present self .","['ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'CCONJ', 'NOUN', 'VERB', 'PUNCT', 'NUM', 'ADP', 'DET', 'ADJ', 'PROPN', 'DET', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",news,"0000000100000000000001001100000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000100100001000000001001100000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"That would leave the Home Office with policing , penal policy and the criminal law .","['DET', 'VERB', 'VERB', 'DET', 'PROPN', 'PROPN', 'ADP', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'PUNCT']",news,10100010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
That could work Ã¢ÂÂ though it is easy to imagine conflicts of interest with the housing and planning functions of the department .,"['DET', 'VERB', 'VERB', 'PROPN', 'ADP', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,10100000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10100000001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ The priority of MAFF must become food , not farming , the policy review says .","['NOUN', 'DET', 'NOUN', 'ADP', 'PROPN', 'VERB', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'PUNCT', 'DET', 'NOUN', 'NOUN', 'VERB', 'PUNCT']",news,00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"But the regulatory functions over the food industry , now split between MAFF and the Department of Health , would transfer to a new Food Standards Agency .","['CCONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']",news,00001000001100000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000001100000000110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"That is the first of many agencies , executives , commissions , and other quango-like bodies recommended by the review .","['DET', 'VERB', 'DET', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,10000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"In some cases Labour 's quangos merge existing ones , or replace well-established bodies .","['ADP', 'DET', 'NOUN', 'PROPN', 'PART', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'VERB', 'NOUN', 'PUNCT']",news,10000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000010000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The funding of higher education would become the responsibility of one body , rather than two .","['DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'NUM', 'PUNCT']",news,00010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"But there would be new regulatory commissions and consumer councils for every utility , along with ombudsmen , and public interest commissioners appointed by the Secretary of State .","['CCONJ', 'ADV', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']",news,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"There would be Skills UK Ã¢ÂÂ a locally structured training commission Ã¢ÂÂ a Fair Wages Commission , a Health Technology Commission , a Health Quality Commission , an Education Standards Council , an Independent Sentencing Council , a Children 's Commissioner , an Environmental Protection Executive , and a Social Insurance Fund administered by Ã¢ÂÂ¦ Ã¢ÂÂ an independent commission .","['ADV', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'DET', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'PROPN', 'PART', 'PROPN', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'PROPN', 'NOUN', 'DET', 'ADJ', 'NOUN', 'PUNCT']",news,"0000000001000100000000000000000000000
000000000000000100000000000000000000000000000000000000000000000000000000000000","0000000000000100000000000000010000000
000000000000000100000000000000000000000000000000000000000000000000000000000000"
In the Garden Update : Growing classes,"['ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'NOUN']",news,"1000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"The summer 's sprawl begins to be oppressive at this stage in the year and trigger fingers are itching to snip back overgrown mallows , clear out the mildewing foliage of golden rod and reduce the overpowering bulk of bullyboy ground cover .","['DET', 'NOUN', 'PART', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'PART', 'DET', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']",news,"0000000011110001101001000000010110100
100000000000000000000000000000000000000000000000000000000000000000000000000000","0001000011110001001011000110000100001
001000000000000000000000000000000000000000000000000000000000000000000000000000"
"Keep away from jasmine , already thick in flower bud , and clematis , however untidy .","['VERB', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT']",news,"1000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000100000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Buddleias , although messy , should not be cut back until spring .","['PROPN', 'PUNCT', 'ADP', 'ADJ', 'PUNCT', 'VERB', 'ADV', 'VERB', 'VERB', 'ADV', 'ADP', 'NOUN', 'PUNCT']",news,00010000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Dead , ragged heads of the climbing hydrangea can be removed , cutting where the stem joins the main branch .","['ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'PUNCT', 'VERB', 'ADV', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",news,00000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Virginia creeper needs to be clipped back from windows and hauled out of gutters .,"['PROPN', 'NOUN', 'VERB', 'PART', 'VERB', 'VERB', 'ADV', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'ADP', 'NOUN', 'PUNCT']",news,00000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Shrubs such as hydrangea particularly relish rich rations .,"['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",news,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Clematis so bristles with brittle green shoots in spring that planting then is an anxiety rather than a pleasure .,"['PROPN', 'ADV', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Runner beans and French beans have now given up completely and can be cleared off vegetable plots .,"['NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'PART', 'ADV', 'CCONJ', 'VERB', 'VERB', 'VERB', 'PART', 'NOUN', 'NOUN', 'PUNCT']",news,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
