sentence,pos_seq,genre,preds,true
"Clapham , indeed , accounts for nearly half the 77 fatalities of the last ten years : compare that with the 5,000 deaths and 300,000 injuries every year on the roads .","['PROPN', 'PUNCT', 'ADV', 'PUNCT', 'VERB', 'ADP', 'ADV', 'ADJ', 'DET', 'NUM', 'NOUN', 'ADP', 'DET', 'ADJ', 'NUM', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADP', 'DET', 'NUM', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,11000110010010100010011101001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yet yesterday 's report on the Clapham crash , confirming the picture which emerged throughout the Hidden inquiry , makes an event which seemed at the time totally unexpected look almost inevitable .","['CCONJ', 'NOUN', 'PART', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'PUNCT']",news,00010100001101010001000001000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000101100001000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , Ã¢ÂÂ compromised safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .","['ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'NOUN', 'CCONJ', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'NOUN', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'DET', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADV', 'VERB', 'PUNCT', 'VERB', 'ADJ', 'ADP', 'ADJ', 'VERB', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'VERB', 'VERB', 'ADV', 'NUM', 'NOUN', 'PART', 'ADP', 'DET', 'ADJ', 'NUM', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'ADV', 'VERB', 'VERB', 'PUNCT']",news,"0110101000010101111000100000000101100
1000001110011001001100011101001011101
0001001111100110001100001000000000000000","1100100001010001100001011101000001000
1001110000000000000000100000100010000
0010001100000000100000000000000000000000"
"The bulk of the blame for all that is placed on British Rail , which knowingly permitted these things to continue .","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'VERB', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'PUNCT']",news,"0101011011100100001011000000000000000
0000000000000000000000000000000000000
0000000000000000000000000000000000000000","0100000101100001111000000000000000000
0000000000000000000000000000000000000
0000000000000000000000000000000000000000"
"Though individuals are nailed , the greatest villain of all is the system .","['ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'DET', 'NOUN', 'PUNCT']",news,"0110011001110000000000000000000000000
0000000000000000000000000000000000000
0000000000000000000000000000000000000000","0001001100001000000000000000000000000
0000000000000000000000000000000000000
0000000000000000000000000000000000000000"
"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .","['ADP', 'DET', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PART', 'DET', 'ADV', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADV', 'VERB', 'ADP', 'NUM', 'NOUN', 'DET', 'NOUN', 'PUNCT']",news,"1000010010101011010001111101000000011
1000010001100101101110000100101000010
1101101001010010100100000000000000000000","1011101010001101011000011000000110000
0010001000101010101000100000001000000
1010000000000110000000000000000000000000"
"The Transport Secretary , Mr Cecil Parkinson , assured the Commons yesterday that financial considerations would not stand in the way of implementing Sir Anthony Hidden 's 93 recommendations .","['DET', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PART', 'NUM', 'NOUN', 'PUNCT']",news,"0011011000011000011111000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000011010000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"But the job of lifting the standards of people employed , giving them proper training , and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology , and it is n't by any means clear what the bill will be or where the money will come from .","['CCONJ', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'DET', 'ADV', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'DET', 'NOUN', 'VERB', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'PUNCT']",news,"0010111101011011000001100010011000010
110011001011101010101100000000000000000000000000000000000000000000000000000000","0000101000010010000001010010011011000
000000000110000001000110000000000000000000000000000000000000000000000000000000"
"Government fixes the format in which BR has to work ; and if , as the Hidden report attests , many of its problems today reflect lack of past planning , lack of farsighted investment , living from hand to mouth , then that is not just BR 's doing .","['NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'VERB', 'PART', 'VERB', 'PUNCT', 'CCONJ', 'ADP', 'PUNCT', 'ADP', 'DET', 'PROPN', 'NOUN', 'VERB', 'PUNCT', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'DET', 'VERB', 'ADV', 'ADV', 'PROPN', 'PART', 'VERB', 'PUNCT']",news,"1010100001101101010000000000101101111
000111110100110000000000000000000000000000000000000000000000000000000000000000","0101100001000000001000000100000001001
111100100000100000000000000000000000000000000000000000000000000000000000000000"
"Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently , can shift people to destinations with exemplary speed and safety Ã¢ÂÂ as Europe consistently demonstrates .","['NOUN', 'VERB', 'ADJ', 'DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'PART', 'VERB', 'NOUN', 'ADJ', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADV', 'PUNCT', 'VERB', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'ADP', 'PROPN', 'ADV', 'VERB', 'PUNCT']",news,"1011001100001001010100011101000111001
000010000000000000000000000000000000000000000000000000000000000000000000000000","0101000110001010100110100100010001000
000001000000000000000000000000000000000000000000000000000000000000000000000000"
"It is sad , and somewhat ominous , that so little of that should have been reflected in the sombre statement which Mr Parkinson made in the House yesterday ..","['PRON', 'VERB', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'ADJ', 'PUNCT', 'ADP', 'ADV', 'ADJ', 'ADP', 'DET', 'VERB', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']",news,01010101101101110111000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000010001101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The only accident and emergency relief was provided by the police , part-time St John ambulance volunteers running 20 vehicles , and the Red Cross .","['DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'NUM', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'PROPN', 'PROPN', 'PUNCT']",news,01001101011100010100111001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Outside the capital , accident and emergency services were being provided in most areas , but the ban on emergency work was tightened .","['ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']",news,11100010011000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The service was facing its biggest crisis since the ambulances came to a stop in the Winter of Discontent ten years ago .,"['DET', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'NUM', 'NOUN', 'ADV', 'PUNCT']",news,00010100110001010011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010110001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Like Labour in 1979 , the Conservatives have put military ambulances on standby .","['ADP', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'DET', 'PROPN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,00100101100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
What has gone wrong ?,"['NOUN', 'VERB', 'VERB', 'ADJ', 'PUNCT']",news,01101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
There are three key causes of the shambles : Mr Kenneth Clarke ; the failure to separate emergency from non-emergency work ; and the Whitley Council negotiating machinery .,"['ADV', 'VERB', 'NUM', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'PUNCT']",news,11111011000001100101100100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000001010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The Health Secretary accused the unions of Ã¢ÂÂ posturing and pretending to run a 999 service yesterday .,"['DET', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'PART', 'VERB', 'DET', 'NUM', 'NOUN', 'NOUN', 'PUNCT']",news,00011000100010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"By refusing to keep open two-way radio links , the crews had effectively ended a proper emergency service .","['ADP', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",news,10001101110001011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The move was signalled last week and , true to their promised response , management suspended the workers involved in the disruption .","['DET', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'PUNCT', 'ADJ', 'ADP', 'ADJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,00010010110010011110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000110010010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But Ã¢ÂÂ posturing and pretending went far beyond the unions .,"['CCONJ', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,10100111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00101111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .","['PROPN', 'PROPN', 'VERB', 'VERB', 'VERB', 'PART', 'ADV', 'ADP', 'PRON', 'PUNCT', 'VERB', 'PART', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",news,"0010100111011001001110110110101011000
000100000000000000000000000000000000000000000000000000000000000000000000000000","0000010100110000000000000100110000000
010000000000000000000000000000000000000000000000000000000000000000000000000000"
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions Ã¢ÂÂ the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .","['CCONJ', 'PRON', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'DET', 'NUM', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'CCONJ', 'NOUN', 'PART', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",news,"0100000011010010001101010110100100010
001101000000011111000000111000000000000000000000000000000000000000000000000000","0000000000000101000010000000001000110
000000000000000000000010000000000000000000000000000000000000000000000000000000"
Ambulance workers on emergency work do deserve a much higher increase .,"['ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN', 'PUNCT']",news,01011100101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
They have progressed far beyond routine first aid .,"['PRON', 'VERB', 'VERB', 'ADV', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",news,01101011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Their paramedical skills cover highly technical procedures : intubation , infusion and defebrillation .","['ADJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",news,00010000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
