verbs,sentences,preds,true
strike,"The idea is to improve NATO 's ability to disrupt any breakthrough of its forward defenses -- by striking bridges , rail lines and other choke points -- and to strike deep inside Warsaw Pact defenses and supply lines ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"In 1813 , a Welsh missionary named Thomas Jones stumbled across the hills into Meghalaya and began pushing the native Khasis , who today make up half the population , along the rocky path toward modernization and Christianity ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"He stumbles home in the middle of yet another rainy , drugged night and tries to kill himself by guzzling iodine ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Lazuli , an itinerant peddler , who stumbles into the kingdom singing one of the prettiest tunes ever composed for any operetta , '' My little star , '' is nearly sacrificed to this nutjob , before the mayhem ends on a cheerful note with Lazuli standing next to a goo - goo - eyed princess ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"But the next morning , a thin farmer from a nearby ranch who stumbled into the Contras ' campsite told a different story ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"His vocal pyrotechnics command the stage even when he is disappearing in a puff of smoke , magically reappearing on a flying crane , or battling hairy monsters who look like they just stumbled in from MTV 's '' Headbangers ' Ball . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Clark , in another deft portrait -RRB- up and down their odd homestead -- a huge , moss - covered boiler , Snopishly decorated with old car seats and broken machines -- and seemed worn and winded by the time he stumbles upon Brunnhilde on the airstrip ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Certain Salt Lake City hotels , in fact , have all three -- restaurants , beer bars and private clubs -- which means that patrons stumbling from one to the other may feel they have disappeared in the Bermuda Triangle , the rules being as stupefying as the booze ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"By the time '' Trovatore '' stumbled in for the last time two weeks ago , only the Heimlich maneuver could have helped Franco Bonanome get through '' Di quella pira '' ; an old buzz saw , Fiorenza Cossotto , was rasping away at the gypsy 's music ; and Leona Mitchell drifted from pillar to pillar and all too often from the score ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"In a letter sent yesterday to the German media , the terrorist group said Mr. Tietmeyer , who was unharmed in the attack , has been targeted because of his central role in sustaining the world 's '' imperialist '' financial system ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"While the chief contracting officer in the cruise - missile office , Mr. Parkin in 1982 helped Mr. Galvin get a $ 225 , 964 contract to study the targeting equipment for the Tomahawk missile , according to the Navy and Mr. Parkin ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,A former Navy intelligence aide said the U.S. targeted the French Embassy when it bombed Libya in 1986 ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,The failure of a rocket joint touched off the January 1986 explosion that killed the seven Challenger astronauts ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
touch,The union crew worked 35 ; the rest of the time it was forced to wait -- for someone to come back from the restroom or for a journeyman to become available to do work an apprentice could easily have done but was not allowed to touch ,"0000000000000000000000000000000000000
00000000010000000000000000000000000000000000","0000000000000000000000000000000000000
00000000010000000000000000000000000000000000"
touch,"While Graphic Technology 's labels must be touched by the hand - held computer , Telepanel 's labels need n't be ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"Even when men and women dance together , they never touch ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
