verbs,sentences,preds,true
lend,"The rate on Federal funds , or reserves banks lend one another overnight , could climb above 8 % by tomorrow from just under 7 3 4 % , he said ",0000100000000000000000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Mellon 's mortgage unit , which lent primarily in depressed Southwestern states , is responsible for a large amount of Mellon 's nonperforming domestic assets ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,'' We lend to the rich to improve their quality of life . ',0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,But bankers that lend to farmers suddenly are worrying anew about their borrower 's financial health ,0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Earlier in the month , the rate on reserves that banks lend each other overnight was averaging around 7 3 8 % ",0000000001000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Mr. DeBartolo lent Campeau $ 480 million to help finance its Federated takeover , and much of Campeau 's U.S. real estate assets are pledged as security for the loan ",0000000000000000000000001001000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,Mr. Camdessus said it was clearly in banks ' own interest to lend more and '' strengthen the value of -LRB- their -RRB- existing loan claims . ',0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,So the same Congress that runs a budget deficit so that foreigners have to lend us money wants to make it more difficult for foreigners to lend us money ,0000100000100000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,The IDA also will lend $ 17.6 million to the Yemen Arab Republic for agricultural projects ,0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"The Federal Home Loan Bank Board , as expected , adopted a resolution intended to reassure Wall Street firms that have lent about $ 12.6 billion to the thrift unit of troubled Financial Corp. of America ",0000000000000100000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Oh , for the day when we all drive Yugos to our stagnant jobs , secure in the knowledge that no one will lend us money ",0010000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"The funds rate , which is the rate on reserves that banks lend each other overnight , strongly influences many other rates , including those that dealers must pay to finance their bond holdings ",0100000000100000000000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Edward J. DeBartolo , a Youngstown , Ohio , shopping store operator , has agreed to lend Campeau 's U.S. holding company $ 400 million for the Federated bid ",0000000000000000000000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"The rate on funds , or reserves that banks lend each other overnight , averaged 5.80 % , according to an estimate by Fulton Prebon -LRB- U.S.A. -RRB-/-R",0001000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"The federal funds rate , which is the rate on reserves banks lend each other overnight , averaged 6.79 % Friday , according to Fulton Prebon -LRB- U.S.A. -RRB-/-R",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Colombia signed a $ 1 billion loan with 112 of its bank creditors , showing that banks still are willing to lend to the more - creditworthy Latin American countries ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
