sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
"Aún más: supone que la pobreza es una de las causas principales de la degradación ambiental; en tanto el comercio contribuya a  la , también será benéfico para el ambiente.",1,1,POSITIVE,1.0,PHYSICAL_BURDEN,POVERTY
"También encontramos el plan de “alivio impositivo para las personas de clase media”,  uno de los frentes de esta propuesta, busca  los  de  150 millones de trabajadores, de los cuales 14 millones son hispanos, a 500 dólares por persona y eximir a 10 millones de empleados con los menores ingresos del recaudo tributario.",1,1,POSITIVE,2.0,PLANT,POVERTY
"Una vez que has definido los cuatro elementos de tu código de riqueza y conoces con mayor detalle tu camino, tienes un punto de partida para generar  de .",1,1,POSITIVE,3.0,STRUGGLE,WEALTH
"10:15 La fortuna del rico es su plaza fuerte, la  de los débiles es su .",1,1,NEGATIVE,1.0,NATURAL_PHYSICAL_FORCE,POVERTY
"Anticipó que en las próximas horas se darán otros cambios, y estimó que sean entre seis o siete integrantes de su gabinete los que se separen del cargo para  el  federal como candidatos a diputados federales.",1,1,POSITIVE,1.0,GAME,ELECTIONS
"internacional en los precios de alimentos, entre las cuales están   a la importación de diversos granos y reducir gastos de operación de las dependencias del gobierno federal.",1,1,,,PLANT,TAXATION
"industriales, importadores, agricultores, comercializadores, exportadores, prestadores de servicios al comercio exterior, maquiladores, etc. - Egresar especialistas que establezcan propuestas de regulación arancelaria, programas de fomento al comercio exterior, así como   y administrativos que simplifiquen los procesos y procedimientos.",1,1,POSITIVE,0.0,MACHINE,TAXATION
"El objetivo de la Financiera Rural será amalgamar los esfuerzos para que regrese el crédito al campo, y con ello un alto porcentaje de la población que vive en el sector rural  sus .",1,1,,,DISEASE,MONEY
La participación ciudadana es uno de los valores que  la  liberal que vivimos y que tiene es verdad su expresión...,1,1,POSITIVE,3.0,PHYSICAL_HARM,DEMOCRACY
"Las imágenes  la  del PVEM a la que han aludido no pocos analistas, incluso desde su fundación, pero no resultaron de una investigación periodística ni le significaron a los medios, al menos hasta el cierre de esta edición, el reto de escudriñar más, con criterios estrictamente periodísticos, en ese engendro del sistema político mexicano.",1,1,NEGATIVE,1.0,OTHER,POVERTY
"La información es la  de la , sostuvo el candidato de la izquierda a la Presidencia de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la mercadotecnia política que pretende imponer al próximo presidente de México.",1,1,NEUTRAL,1.0,BUILDING,DEMOCRACY
"Una mujer que desde la nada creó un  , Martha Stewart Living Omnimedia, vendiendo líneas decorativas para el hogar (cocina, jardinería, dormitorios) bodas y otros menesteres.",1,1,POSITIVE,1.0,WAR,WEALTH
"La CNDH está para proteger nuestros derechos humanos, sin importar los intereses políticos, económicos que se encuentren en juego, la segunda para  nuestro  de ejercer con libertad nuestra labor periodística.",1,1,POSITIVE,1.0,PROTECTION,DEMOCRACY
"La generalidad del pueblo español que otorgó su confianza al PP por mayoría absoluta, espera que se mantenga firme y coherente, para  mejor la  y luchar contra el terrorismo, verdadera prioridad de casi todos los españoles.",1,1,POSITIVE,1.0,PHYSICAL_HARM,DEMOCRACY
De manera progresiva todas nuestras  van  a manos extranjeras.,1,1,NEGATIVE,2.0,PATHWAY,WEALTH
"incentivos necesarios para que adquiera hábitos productivos. Paradójicamente, procurando enriquecerse, en realidad se empobrece.  La  moral  en pobreza económica, porque el dinero mal habido se esfuma sin dejar más que desesperación. La desesperación y la incapacidad de producir riqueza incrementa el robo",1,1,,,BODY_OF_WATER,POVERTY
"Por otra parte, más allá del análisis de la publicidad política, el tema tratado, nos condujo a reflexionar sobre la situación de nuestro país respecto al  .",1,1,POSITIVE,2.0,ENSLAVEMENT,DEMOCRACY
"- Sobre el derecho constitucional. - La  jurídica del . - La normatividad, políticas y estrategias fiscales que rigen las operaciones en las diversas organizaciones. - Las políticas y normatividad que rigen las operaciones bancarias y bursátiles.",1,1,NEUTRAL,0.0,SCIENCE,TAXATION
"Y agrega: “Es una  , en la que los actores fundamentales han optado por la más contundente y abrumadora opacidad”.",1,1,NEGATIVE,2.0,ANIMAL,ELECTIONS
Ese terrorismo es un poder legal consentido por la más  de las  del planeta.,1,1,POSITIVE,2.0,SIZE,DEMOCRACY
"Guatemala con enormes riquezas en el subsuelo como oro y otros metales; y con una variadísima producción agrícola, parece que vive de espaldas al progreso, y con una   que no se separa de ella.",1,1,NEGATIVE,3.0,PLANT,POVERTY
"Finalmente, en el ánimo de romper el  perverso de la  es necesario considerar no sólo las barreras que se presentan en torno a la posibilidad de generar oportunidades para empresas que se vuelvan solventes a mediano y largo plazos, sino que impliquen consideraciones de tipo intergeneracional y comunitario.",1,1,POSITIVE,2.0,RESOURCE,POVERTY
"De igual modo, a partir de la desproporcionada   de unos municipios y de otros, no es difícil estimar la diferencia en la calidad del activismo y de los compromisos de los candidatos a legisladores.",1,1,NEUTRAL,0.0,RESOURCE,ELECTIONS
"Aguilar Zínser subrayó en su intervención que no son opositores, sino ejecutores de un proyecto de  , y advirtió a Cervera: ""La estamos haciendo.",1,1,POSITIVE,1.0,PLANT,DEMOCRACY
"""Lo que pretendemos es que no se  las  desde los mismos grupos que han manipulado el padrón, es un riesgo y lo asumimos con toda la responsabilidad y riesgos que tiene, pero lo que queremos es evitar que los mejores candidatos se queden en el camino"", sostuvo.",1,1,,,OTHER,ELECTIONS
"Esta deuda social con el indicador que yo le estoy dando, que es sólo una parte, porque no estamos considerando la deuda social acumulada por pérdida en el  adquisitivo del  real, no estamos considerando la pérdida de bienestar por el crecimiento de los puestos en la economía informal ni por la pérdida neta de empleo.",1,1,,,,WEALTH
"Los procesos autoritarios han dejado pocas certezas y al Estado le resulta difícil sostener el contrato: desatención económica, indefinición respecto de los saberes a transmitir, relaciones entre educación y mundo del trabajo, presiones para que las escuelas se hagan cargo de funciones que no le son propias,  .",1,1,NEGATIVE,2.0,ABYSS,BUREAUCRACY
"“los grandes políticos deberían repartir la  a toda la  de la gente del campo, pero acá de nosotros nadie se acuerda”.",1,1,POSITIVE,2.0,PROTECTION,POVERTY
"Obviamente una mente libre puede incurrir en el error al dar significado en la lectura; el crítico político no es menos inmune a esta posibilidad que el científico o el artista, si las instituciones educativas ofrecen la libertad de explorar con la lectura como el eje de la práctica docente, la voz dominante de los profesores alineados con el dogma de la enseñanza, perderá fuerza su autoritarismo en el aprendizaje del estudiante y el profesor centrado en los proceso de generación de conocimiento, que generalmente es una figura institucional solitaria, saldrá del anonimato para respaldar el cumplimiento de la escuela con su compromiso de promover la sociedad libre, la escuela que produce ciudadanos y saberes en vez de acero o producción enserie de cosas obedientes, consumistas, egoístas e indiferentes al  de la .",1,1,NEGATIVE,3.0,DISEASE,POVERTY
"Esta reflexión va más bien dirigida a tratar de desnudar un sistema inoperante, agotado, inflexible y engrosado año con año que sólo genera desigualdad entre unos y otros, creando ciudadanos de primera y de segunda clase que privilegia a unos y a otros no y sobre todo sistematiza la ineficiencia y la parálisis y fomenta el  desmedido e imparable de la .",1,1,NEGATIVE,1.0,RESOURCE,BUREAUCRACY
"El enfoque CMG explica la  de  al interior de una cadena como resultado de la intensidad relativa de la competencia al interior de diferentes nodos.""",1,1,POSITIVE,2.0,OTHER,WEALTH
"Una de ellas, por supuesto, podría estar dentro de la  de la  -entendiendo ""democracia"" como un vocablo trastocado y que se diferencia del término que introdujo Heródoto en sus Historias- en donde es de capital importancia que el ""pueblo"" conozca a los políticos físicamente, dotándolos de todas las características que engloba un personaje del espectáculo.",1,1,NEUTRAL,0.0,ABYSS,DEMOCRACY
"“Los desafíos que nos  la , la injusticia, la ignorancia y la corrupción son motivos por demás impostergables para refrendar nuestra lucha del día a día en favor de un México mejor”, expresó Salvador Vega.",1,1,NEGATIVE,2.0,ENSLAVEMENT,POVERTY
"Privar a la gente de alimentos debido a una elección sería una  extraordinaria de la  y una grave violación de las leyes internacionales de derechos humanos”, dijo.",1,1,NEGATIVE,1.0,OTHER,DEMOCRACY
"Y respondió: ""En democracia, el consenso electoral, el principio de la mayoría, es importante, sí, pero no fundamental en el sentido etimológico de la palabra, no está en el  de la .",1,1,NEUTRAL,1.0,PARASITE,DEMOCRACY
"Por cierto, elecciones libres son un factor crucial en cualquier proceso de democratización, particularmente en México, pero cabe preguntarse acerca  de las .",1,1,NEUTRAL,0.0,CONFINEMENT,ELECTIONS
"El representante legal de la empresa Alkino, Rodolfo Antonio Jumilla, dijo desconocer los datos básicos de la empresa Comercializadora Atama, a pesar de haberla contratado para fondear 7 mil 851 tarjetas de Monex, que fueron repartidas entre integrantes de las   del PRI para la presunta compra de votos.",1,1,NEUTRAL,0.0,CONFINEMENT,ELECTIONS
"Con punto de acuerdo, por el que se exhorta a esta soberanía a revisar la probable inconstitucionalidad del  de  neto aprobado en la Ley de Ingresos de la Federación correspondiente a 2006, a cargo de la diputada Dolores Padierna Luna, del grupo parlamentario del PRD.",1,1,NEGATIVE,2.0,BUILDING,DEBT
"Por ejemplo, el tema de los pobres, en estos últimos, casi 30 años de democracia, los pobres estuvieron y están en la boca de todos los políticos, como si esto fuera poco, hoy por hoy, los pobres ganan menos que hace treinta años atrás, me aventuraría decir que se aumentaron en numero, en lugar de sacarlos a flote, lo hundieron mas de lo que estaban, y lo usan para reciclarlos por votos a través de las coimas camuflada como ayuda social, argumentando que están haciendo  de las  “guaú´´.",1,1,POSITIVE,1.0,BACKWARD_MOVEMENT,WEALTH
"Este nuevo federalismo es el único que puede salirle al paso a la tentación de iniciar una espiral de desencuentro entre las entidades federativas de menor desarrollo —que presionan ya por obtener mayores recursos federales para  un mayor  y profundización de sus carencias ancestrales— y los estados de mayor desarrollo, que verían como natural la gestión de los recursos que se generan gracias al dinamismo de su región económica.",1,1,POSITIVE,2.0,OTHER,POVERTY
SE HARÁN POR FIN LAS REFINERÍAS PARA EVITAR EL  REDONDO PARA LA .,1,1,NEGATIVE,1.0,BUSINESS,BUREAUCRACY
"Con este acuerdo, ambas organizaciones pretenden establecer un marco de cooperación mutua, definiendo planes de acción en áreas como apoderamiento y desarrollo económico de las mujeres o la  contra la  y la exclusión social femenina.",1,1,POSITIVE,2.0,STRUGGLE,POVERTY
"""Pero, al final, puede asentarse una democracia"", aseveró y lo que estamos presenciando es el uso de la violencia para frenar el  de las .",1,1,POSITIVE,1.0,FORWARD_MOVEMENT,DEMOCRACY
"En prácticamente todos los países del llamado primer mundo, existen reglamentaciones y leyes sobre aspectos ambientales que se observan con suma rigurosidad; en el llamado mundo subdesarrollado, donde el deterioro ambiental corre de la  del  dramático de la mayoría de sus habitantes, la preocupación por problemas ambientales ha crecido notablemente en los últimos años; organismos internacionales, como la ONU, han logrado generar una serie de acuerdos y tratados internacionales sobre cuestiones de medio ambiente.",1,1,NEGATIVE,2.0,HUMAN_BODY,POVERTY
"Qué bueno que nuestros  se  materializados en una obra y no en la cuenta suiza de algún peterete... claro, los que pagamos impuestos.",1,1,POSITIVE,2.0,PHYSICAL_BURDEN,TAXATION
"La imprecisión del término, y la constatación de la precaria realidad de la mayor parte de la población de los países perífericos, han hecho que en los últimos años se haya ido modificando el objetivo explicitado, habiéndose llegado a consensuar la "" de la "" –ó más concretamente, de la ""pobreza humana"", definida en términos del paradigma del desarrollo humano del PNUD- como el objetivo fundamental de la cooperación.",1,1,POSITIVE,2.0,DISEASE,POVERTY
"En un sistema así, la corrupción se institucionaliza, se gangrena todo el aparato de poder por ese método, “ilegal” pero efectivo, de  la .",1,1,POSITIVE,1.0,RESOURCE,WEALTH
"Difundir información sobre la relevancia de los  , mediante el envío programado y sistematizado de boletines de prensa, notas informativas y textos breves a los espacios noticiosos, de contenido editorial y de entretenimiento en la televisión, radio y prensa.",1,1,POSITIVE,2.0,OTHER,ELECTIONS
"Un  de  abiertas es el que reiteró titular del Ejecutivo del estado, José Calzada Rovirosa, para la ciudadanía queretana, en el marco del nombramiento de los nuevos integrantes del Observatorio Ciudadano de Seguridad del Estado de Querétaro (OCSEQ).",1,1,POSITIVE,0.0,BUILDING,GOVERNMENT
"Han  sus  y libertades, los han cedido como ciudadanos de segunda categoría, permitido se les desespañolice, dejado indefensos y encima a los que aún persisten etiquetados como fascistas por reclamar aquello que está recogido en nuestro ordenamiento jurídico y forma parte del estado de derecho.",1,1,NEGATIVE,1.0,OTHER,DEMOCRACY
"El gobernador Ney González explicó que en Nayarit se está tratando de generar una nueva cultura, pues “así como somos muy buenos anfitriones para el turismo, tenemos que volvernos muy buenos anfitriones para las inversiones; tenemos que dejar a un lado aquello que a lo largo de décadas caracterizó a Nayarit en los ámbitos nacional e internacional, cuando el empresario tenía miedo venir a Nayarit, porque al que llegaba, antes de que abriera las puertas de su negocio ya le habían hecho huelga, porque al que llegaba le exprimían lo que traía antes de que lo dejaran  el , como aquí, para generar empleos”.",1,1,POSITIVE,2.0,PLANT,MONEY
