sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
"Por eso rectifiqué en , porque es verdad lo que dice y parte del precio de la factura es culpa de la populista pero poco realista  energética del PSOE.",0,0,,,,GOVERNMENT
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la  y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al , y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la Presidencia de la República y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad  (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de .",0,0,,,,GOVERNMENT
"La información es la base de la , sostuvo el candidato de la izquierda a la Presidencia de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la  política que pretende imponer al próximo presidente de México.",0,0,,,,DEMOCRACY
"Un caso aportado por Roman Gubern ilustra lo anterior: la empresa Corbis Corporation, fundada por el  de la  Bill Gates, se ha dedicado a comprar derechos de imágenes (de todo tipo: fotográficas, pictóricas, de diseño, etc., sobre todo célebres y reconocidas por el espectador) (2000: 66).",0,0,,,,WEALTH
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido . (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos  son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0,,,,WEALTH
"En el caso de la consejera Olga Lazcano Ponce, la queja promovida por el  se registró después de sus comentarios en diversas  donde señaló que el director de la facultad de Derecho, Guillermo Nares Rodríguez, quien se encontraba en calidad de inelegible, podía ser parte de la planilla del candidato a la alcaldía capitalina, Tony Gali Fayad.",0,0,,,,ELECTIONS
"La información es la base de la , sostuvo el candidato de la izquierda a la Presidencia de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la mercadotecnia política que  imponer al próximo presidente de México.",0,0,,,,DEMOCRACY
"La información  la base de la democracia, sostuvo el candidato de la izquierda a la  de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la mercadotecnia política que pretende imponer al próximo presidente de México.",0,0,,,,GOVERNMENT
"El mando: Actualmente utiliza una versión de programa de navegación del Sojourner, modificado para controlar diferentes  sensores, y  la  del Rocky 7.",0,0,,,,GOVERNMENT
"“El ejido en México –y la propiedad comunal– han fracasado rotundamente”, escribió, además de ser “trampas a la democracia, fuentes de perversión constitucional, y úteros reproductores del caos que  a los asentamientos humanos del país... Ejidos y comunidades son de facto un insano cuarto orden de ”.",0,0,,,,GOVERNMENT
"Pruébalo, te arrepentirás si no haces esto para ganar más  del que te da tu  actual.",0,0,,,,MONEY
"Contribuir al desarrollo económico, social y cultural de la región Noroeste del  y de México, a través de la formación de profesionistas emprendedores e innovadores de tecnología con  académica.",0,0,,,,GOVERNMENT
"UPyD tiene un programa  bastante más claro, con propuestas más firmes, tanto que el PP que el PSOE, partidos que dicen ""vamos a hacer propuestas de empleo"" ""vamos a mejorar tal"" pero nunca dicen cómo lo van a hacer (prometen resultados  proponer propuestas reales).",0,0,,,,ELECTIONS
"Lumley, a  de su , no había perdido su galantería de antiguo teniente de los Rochester Guardians.",0,0,,,,POVERTY
"Ernesto Arias Hernández destacó que la vocación del INFONAVIT es dotar de créditos a los derechohabientes que perciben menos de tres salarios y que el nuevo esquema APOYO INFONAVIT va a permitir enfocar todos los esfuerzos y recursos hacia este rubro de la población; señaló que en lo que va del año se reportan resultados positivos en cuanto a la reducción de la cartera vencida, y aseguró que el Instituto ha tenido un cambio relevante que tiene que ver con la orientación del organismo para que el derechohabiente tenga más libertad en la  de su .",0,0,,,,ELECTIONS
"A bordo de 200 autobuses miles de personas se transportaron desde el cruce de Insurgentes y el Paseo de la Reforma hacia las estaciones del Metro Indios Verdes, , Rosario,  de 1917, Santa Martha, Mixcoac, así como al Deportivo Los Galeana.",0,0,,,,GOVERNMENT
"Cataluña es una oligarquía de las grandes familias burguesas de allí, lo saben todos los catalanes y saben que no pueden hacer nada... aunque cada vez que hay unas   que podrían intentar algo.",0,0,,,,ELECTIONS
"Sin apenas ayudas sociales ni soporte familiar, los niños y jóvenes de la calle representan el rostro más visible de la  en el Distrito Federal, una ciudad de 20 millones de habitantes donde luchan por sobrevivir en medio de la .",0,0,,,,POVERTY
"“El ejido en México –y la propiedad comunal– han fracasado rotundamente”, , además de ser “trampas a la , fuentes de perversión constitucional, y úteros reproductores del caos que caracteriza a los asentamientos humanos del país... Ejidos y comunidades son de facto un insano cuarto orden de gobierno”.",0,0,,,,DEMOCRACY
"En el  de la consejera Olga Lazcano Ponce, la queja promovida por el  se registró después de sus comentarios en diversas entrevistas donde señaló que el director de la facultad de Derecho, Guillermo Nares Rodríguez, quien se encontraba en calidad de inelegible, podía ser parte de la planilla del candidato a la alcaldía capitalina, Tony Gali Fayad.",0,0,,,,ELECTIONS
"La información es la base de la democracia, sostuvo el candidato de la  a la Presidencia de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la  y la mercadotecnia política que pretende imponer al próximo presidente de México.",0,0,,,,GOVERNMENT
"No es democrático que un colectivo determinado, con la excusa de representar a un 16% de los trabajadores, o de representar lo que ellos llaman el  de la cultura, se financie con nuestro  para hacerle el juego sucio a la izquierda que recoge los beneficios.",0,0,,,,MONEY
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de  hecha por la coalición -PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0,,,,ELECTIONS
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en  del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y vigilar que se preste el servicio - con legalidad, honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del  y promover un trato respetuoso y amable a la ciudadanía, por parte de los servidores públicos.",0,0,,,,BUREAUCRACY
"Desde hace años en México ocurre un saqueo de todo  de  biológica, especies conocidas por su uso científico y económico.",0,0,,,,WEALTH
"Excepto a toda la recua de mulas del , y unos  más, alrededor de 11 millones de españoles que le votan.",0,0,,,,GOVERNMENT
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del  (IEE) exoneró por unanimidad  al consejero , Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0,,,,GOVERNMENT
"Explicaba en ella a los mexicanos que el  era la  de todos los males, convocaba a despertar y a sacudirse el yugo.",0,0,,,,GOVERNMENT
¡Esa gran sensibilidad que demostraron todos ante el desespero de los parados de la Nissan que se manifestaron en el 11 pidiendo trabajo y ni uno solo de los  se inmutó!,0,0,,,,GOVERNMENT
Inicio  Contraste y  > Donde la pobreza eclipsa hasta a la enfermedad…,0,0,,,,POVERTY
"Alfonso  Lucio Rodriguez20 de noviembre de 2011, 21:55 LA pobreza se abuelto una forma de vivir y sobrevivir en los paises de rnta baja lapobreza que existe en el mundo es demaciado pero por mas que luchemos contra ella para erradicarla esta parece que en lugar de disminuir aumenta mas la ´ es como el cancer entre mas la dejas mas avansa por eso luchemos por un mundo sin pobreza",0,0,,,,POVERTY
"Por lo visto preferis que siga gobernando el PSOE, con eso de irse Zapatero no os dais cuenta que queda toda la camarilla que le ha  docilmente y pensais que no van a seguir con la misma nefasta política que la actual, Seguiran despilfarrando el dinero del contribuyente en favor de las autonomias de  y enchufando a sus amigotes y familiares.",0,0,,,,GOVERNMENT
"Cuando la concentración de azúcar en la sangre es elevada, los cambios se detectan en la hemoglobina, la sustancia química que transporta el oxígeno en la sangre y son  proporcionales a la concentración de azúcar en la  durante un período prolongado.",0,0,,,,GOVERNMENT
"SAGARPA ha iniciado su Consulta Pública 2006-2012, con la realización de Foros Estatales, cuyo objetivo es obtener de manera directa y  las opiniones y propuestas de lo más representativo de la sociedad rural de cada Estado para incorporarlas a los lineamientos de  y programas del Plan Nacional de Desarrollo 2006-2012, y el Programa Sectorial, como base fundamental de sus contenidos con visión a largo plazo.",0,0,,,,GOVERNMENT
"> Monterrey: De acuerdo con el proyecto de dictamen de la Ley de Acceso a la Información Pública que analiza la Comisión de Legislación del Congreso local, a partir del 2 de  de 2003 los ciudadanos de Nuevo León obtendrán cualquier dato de los poderes Ejecutivo, Legislativo y Judicial del  y los municipios.",0,0,,,,GOVERNMENT
Puede llegar a desempeñarse en tareas administrativas con  de  y jefatura.,0,0,,,,BUREAUCRACY
"Como soberano que soy, exijo una moneda en que yo ejerza mi  y pueda defender mi patrimonio, mi patria, mi  de padre.",0,0,,,,GOVERNMENT
"El Presidente informa de la presencia del excelentísimo señor Ri Kang Se, Embajador de la República Popular Democrática de Corea, en México, invitado por el Presidente del Grupo de Amistad México - Corea, saluda su visita y  los mejores  por el quincuagésimo sexto aniversario de la fundación de esa República.",0,0,,,,ELECTIONS
